Date	DASH	XMR	ETC	LTC	EOS	XRP	TRX
2020-01-28	116.20458984375	67.72108459472656	11.530345916748047	60.671817779541016	4.050940990447998	0.23848800361156464	0.01861399970948696
2020-01-29	122.04264831542969	70.04087829589844	12.319811820983887	60.07793426513672	3.978732109069824	0.23573000729084015	0.018682999536395073
2020-01-30	122.47207641601562	74.97740936279297	12.27430534362793	68.15906524658203	4.3394269943237305	0.24364200234413147	0.019499000161886215
2020-01-31	116.42607116699219	72.08708953857422	11.300946235656738	67.8794937133789	4.1386871337890625	0.23923300206661224	0.018681999295949936
2020-02-01	117.46965789794922	73.3370590209961	11.541696548461914	70.82001495361328	4.158605098724365	0.24145500361919403	0.019063999876379967
2020-02-02	115.6194839477539	75.03939056396484	11.388736724853516	70.2315444946289	4.222658157348633	0.25073400139808655	0.01913600042462349
2020-02-03	116.19806671142578	76.82463836669922	11.792460441589355	69.78022003173828	4.202330112457275	0.254626989364624	0.019217999652028084
2020-02-04	111.13607025146484	75.27223205566406	11.432574272155762	68.1957778930664	4.246142864227295	0.26680800318717957	0.01926100067794323
2020-02-05	122.26602172851562	77.99447631835938	12.338170051574707	72.49310302734375	4.515810012817383	0.2774679958820343	0.02077599987387657
2020-02-06	119.76839447021484	78.0866928100586	12.09863567352295	73.38868713378906	4.584068775177002	0.2822139859199524	0.02253499999642372
2020-02-07	118.51265716552734	79.56542205810547	11.702788352966309	74.35611724853516	4.601563930511475	0.2792840003967285	0.022060999646782875
2020-02-08	125.90099334716797	80.67391967773438	11.672789573669434	76.46756744384766	4.761520862579346	0.2772429883480072	0.021851999685168266
2020-02-09	127.55178833007812	87.6192626953125	11.71010684967041	77.09258270263672	5.006862163543701	0.28245699405670166	0.022034000605344772
2020-02-10	127.34591674804688	84.8243408203125	11.839010238647461	74.33509826660156	4.906777858734131	0.2740800082683563	0.02222900092601776
2020-02-11	128.8860321044922	89.82136535644531	11.947534561157227	76.59739685058594	5.245845794677734	0.2801409959793091	0.022679999470710754
2020-02-12	133.54934692382812	95.24085998535156	12.242921829223633	81.29744720458984	5.351983070373535	0.3043929934501648	0.024015000090003014
2020-02-13	130.9490509033203	92.46109008789062	12.042051315307617	80.40342712402344	5.3415751457214355	0.3267059922218323	0.023858999833464622
2020-02-14	132.60020446777344	94.8198013305664	11.980769157409668	82.99034881591797	5.361947059631348	0.33482199907302856	0.026325000450015068
2020-02-15	121.85330200195312	88.87413787841797	10.388147354125977	76.51324462890625	4.743117809295654	0.30623599886894226	0.023585999384522438
2020-02-16	111.77565002441406	88.41964721679688	9.635473251342773	75.152587890625	4.41225004196167	0.2950339913368225	0.022463999688625336
2020-02-17	114.50621795654297	82.40095520019531	9.609964370727539	73.25130462646484	4.346360206604004	0.28657200932502747	0.021727999672293663
2020-02-18	115.64424133300781	86.10216522216797	9.822366714477539	77.0351791381836	4.587672233581543	0.2979130148887634	0.02256999909877777
2020-02-19	106.60554504394531	78.18938446044922	8.879036903381348	71.13594055175781	4.009204864501953	0.2776019871234894	0.020320000126957893
2020-02-20	105.5498046875	76.60472106933594	8.901761054992676	69.62484741210938	4.008197784423828	0.2723959982395172	0.019872000440955162
2020-02-21	107.93754577636719	80.40348815917969	9.4332914352417	73.45092010498047	4.074947834014893	0.2749379873275757	0.0201990008354187
2020-02-22	104.69590759277344	79.09111022949219	9.522424697875977	75.1330795288086	4.122130870819092	0.2759009897708893	0.020085999742150307
2020-02-23	108.14513397216797	84.99668884277344	9.734655380249023	79.53665161132812	4.381964206695557	0.282710999250412	0.02130500040948391
2020-02-24	103.5969467163086	79.12439727783203	9.343098640441895	75.5356216430664	4.135196208953857	0.2706269919872284	0.01985899917781353
2020-02-25	96.20124816894531	76.79724884033203	9.259241104125977	71.18024444580078	4.089097023010254	0.25341200828552246	0.01905299909412861
2020-02-26	84.87604522705078	70.88343048095703	7.680284023284912	61.01430892944336	3.5451478958129883	0.23085099458694458	0.01647699996829033
2020-02-27	88.52434539794922	69.82261657714844	7.684704780578613	61.50788497924805	3.602102041244507	0.2371159940958023	0.016938000917434692
2020-02-28	87.89740753173828	68.1465072631836	7.437551975250244	59.76395797729492	3.5086119174957275	0.23629599809646606	0.017055999487638474
2020-02-29	85.89216613769531	66.48853302001953	7.407479763031006	58.54326248168945	3.5425848960876465	0.23119300603866577	0.016628999263048172
2020-03-01	85.10559844970703	64.73641967773438	7.762577056884766	57.956687927246094	3.534576892852783	0.2288459986448288	0.016498999670147896
2020-03-02	89.73817443847656	68.48241424560547	8.400863647460938	60.995548248291016	3.685887098312378	0.2387470006942749	0.01749500073492527
2020-03-03	88.58997344970703	66.028564453125	8.497455596923828	61.14447784423828	3.640902042388916	0.23438100516796112	0.017271000891923904
2020-03-04	87.01128387451172	65.83587646484375	7.952630996704102	60.38241958618164	3.596008062362671	0.2345300018787384	0.01771100051701069
